candidate_id,candidate_hash,family,params,registered_status,execution_status,behavior_cluster
P36_CAND_1753,61ad86e7f662f101,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 22, ""min_atr_pct"": 0.5, ""min_expected_R"": 0.0, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,8f2ca4a0f91d6851
P36_CAND_1754,11567ec820a66273,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 22, ""min_atr_pct"": 0.5, ""min_expected_R"": 0.0, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,e13bb69538b7b2ee
P36_CAND_1755,834bc8b66889891a,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.0, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,ad5987c2a30a0478
P36_CAND_1756,03e0e169c9ddd6e1,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.0, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,a260250ece730e4e
P36_CAND_1757,341e57a38fdb3d98,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,0418df5bc4bdb4ea
P36_CAND_1758,d6adedb9bae626d5,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,09293d470e81a35d
P36_CAND_1759,cf3d78238b4977cd,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 0.2, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,29c5463e3780e63e
P36_CAND_1760,fe75b7084c7db226,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,bc56ac8e84db21de
P36_CAND_1761,05a60eb769578a32,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,de55f128d58fe030
P36_CAND_1762,70579d01fce09779,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,b02980dcfecf1faa
P36_CAND_1763,3a89792480516844,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,8e7ce290d5df8b95
P36_CAND_1764,3a6d805d5bf6b551,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": null, ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.1, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,542532e1da3c2039
P36_CAND_1765,33c0e2810775d118,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,dbb8fed1fb7c4f6a
P36_CAND_1766,1cbc0cff6f1d2997,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 999.0, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,85231432c005fd11
P36_CAND_1767,fbba6b97e9c23881,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 999.0, ""min_adx"": 0, ""min_atr_pct"": 0.5, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,1d6bcdc53c11d616
P36_CAND_1768,ed1ad36d3b8c3368,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,89e2be975dbd70bb
P36_CAND_1769,14408dfd5e87794e,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,c20274d6720c2d8a
P36_CAND_1770,306e4ff09018d128,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 999.0, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 1.35}",REGISTERED,UNEXECUTED,6ae70070099ad4e6
P36_CAND_1771,0056933633c9bef9,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,fb8e38ad337c0232
P36_CAND_1772,ed06882cf96e0e82,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,5e7e7f50b0053a78
P36_CAND_1773,9d83e154fab20ed2,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,2b47647e27615a4c
P36_CAND_1774,7ec4c2ad993d9d58,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,b9d58c39e1e9260c
P36_CAND_1775,e3e9dcc02c291dde,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,c0479aeb8640a917
P36_CAND_1776,32bf3e7dcc69f9d5,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": null, ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,9be5a1d1781c6d73
P36_CAND_1777,21c04412ba7dc1a6,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,3df31d1cd1014140
P36_CAND_1778,7c58309948b7e445,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,b89ad3e2fa64cdde
P36_CAND_1779,36d6b980471e18a8,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,b4b550178c6a0252
P36_CAND_1780,b37d9cba3aeaf484,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 12, ""min_atr_pct"": 0, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,df462f25a9ad1f9e
P36_CAND_1781,589b4e9e514442d8,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.1, ""min_adx"": 15, ""min_atr_pct"": 0, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,b5718c703b8d55ad
P36_CAND_1782,4fa50615f981f2bc,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,2122814226bd0530
P36_CAND_1783,6ff828e4e980e366,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,a413601f71df69e7
P36_CAND_1784,743c35c773e691de,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0, ""min_expected_R"": 1.0, ""min_projected_net_R"": 1.1, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,69bf862c98a9a28b
P36_CAND_1785,7d9d66ce993aeb1a,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.1, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,6a4499fe3f6cad06
P36_CAND_1786,08425d8226581785,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.1, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,08fa157f2cf8da83
P36_CAND_1787,81f054234d4f9604,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.1, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,399bdde9a6b27fc8
P36_CAND_1788,b0a7bcd47f9c6c9c,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": null, ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.1, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,d40e71200c400d0d
P36_CAND_1789,4a2defa50c843aec,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.1, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,686654d2241a6a58
P36_CAND_1790,42e371cd99d24bbc,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.2, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,098d0bfe88eb281d
P36_CAND_1791,692f18dcd10fd445,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.2, ""min_projected_net_R"": -999.0, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,653f5647370f2bbf
P36_CAND_1792,73f1a8b74e52a2bf,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.12, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,6a8a971d6a7281c1
P36_CAND_1793,ee054a85026a6f7c,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 1.5}",REGISTERED,UNEXECUTED,4216853f2a0a1d47
P36_CAND_1794,e922c62bd82b153d,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.2, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,2816c842ea0c76de
P36_CAND_1795,a7ecc974706aac26,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,f42ff6bf6d637c07
P36_CAND_1796,35f3b417eb4ad15e,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,bfe2637d6fae187e
P36_CAND_1797,10e35ef0ede47136,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,dda3304b0464dcf9
P36_CAND_1798,e066bb644fe0e3e9,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.5, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,3b5b4c8a01fbca56
P36_CAND_1799,6c1db09fd80a9efb,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 1.35, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,1e9fec45ba9e7f26
P36_CAND_1800,fdd2e2f638d4110f,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": null, ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,9264dbf36b989ee1
P36_CAND_1801,659bc7913aad950d,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.2, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,723b027eb0b135fe
P36_CAND_1802,d41f768bd9092e05,strategy1_guarded_expansion,"{""allowed_sessions"": null, ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.35, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,ea481a76e953c086
P36_CAND_1803,f29aadd68c78e717,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.35, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,36bdfd99f1007085
P36_CAND_1804,747b59af0541e295,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long""], ""max_abs_funding"": 0.001, ""max_cost_to_risk"": 0.2, ""min_adx"": 18, ""min_atr_pct"": 0.35, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,9aaf01486274d546
P36_CAND_1805,7a35a8ea62528970,strategy1_guarded_expansion,"{""allowed_sessions"": [""NEW_YORK""], ""allowed_sources"": [""BB Expansion Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.2, ""min_adx"": 18, ""min_atr_pct"": 0.35, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.7, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,5e01cf2fdf0f55c8
P36_CAND_1806,97bd595ba1db5882,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.2, ""min_adx"": 18, ""min_atr_pct"": 0.35, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,9312805309f3c3c5
P36_CAND_1807,89c0b856be4b5265,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""BB Expansion Long"", ""BB Expansion Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.2, ""min_adx"": 22, ""min_atr_pct"": 0.35, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,f6120998701e8d83
P36_CAND_1808,dc880dec6090b48a,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": [""ATR Expansion Long"", ""ATR Expansion Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.2, ""min_adx"": 22, ""min_atr_pct"": 0.35, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,56148b182f6eb6b4
P36_CAND_1809,f40932e745edcab6,strategy1_guarded_expansion,"{""allowed_sessions"": [""LONDON""], ""allowed_sources"": [""Funding Reversal Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0008, ""max_cost_to_risk"": 0.2, ""min_adx"": 22, ""min_atr_pct"": 0.35, ""min_expected_R"": 1.0, ""min_projected_net_R"": 0.9, ""off_hours_min_expected_R"": 0.0}",REGISTERED,UNEXECUTED,e2f0d49f6f81e656
